nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel,sexo_codigo,sexo,cor_ou_raca_codigo,cor_ou_raca,idade_codigo,idade
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6588,35 anos
6,Município,2,%,75,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6589,36 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6590,37 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6591,38 anos
6,Município,2,%,83.33,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6592,39 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6593,40 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6594,41 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6595,42 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6596,43 anos
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6597,44 anos
6,Município,2,%,96.55,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,9483,45 a 54 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6598,45 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6599,46 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6600,47 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6601,48 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6602,49 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6603,50 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6604,51 anos
6,Município,2,%,75,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6605,52 anos
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6606,53 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6607,54 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,9484,55 a 64 anos
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6608,55 anos
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6609,56 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6610,57 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6611,58 anos
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6612,59 anos
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6613,60 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6614,61 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6615,62 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6616,63 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6617,64 anos
6,Município,2,%,94.12,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,3000,65 anos ou mais
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,9486,75 anos ou mais
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,113623,80 anos ou mais
6,Município,2,%,95.53,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,100362,Total
6,Município,2,%,99.07,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,93086,15 a 19 anos
6,Município,2,%,99.1,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6572,15 anos
6,Município,2,%,99.05,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6573,16 anos
6,Município,2,%,99.16,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6574,17 anos
6,Município,2,%,99.11,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6575,18 anos
6,Município,2,%,98.91,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6576,19 anos
6,Município,2,%,99.09,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,93087,20 a 24 anos
6,Município,2,%,99.11,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6577,20 anos
6,Município,2,%,98.95,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6578,21 anos
6,Município,2,%,99.22,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6579,22 anos
6,Município,2,%,99.07,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6580,23 anos
6,Município,2,%,99.1,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6581,24 anos
6,Município,2,%,99,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,2999,25 a 34 anos
6,Município,2,%,99.29,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6582,25 anos
6,Município,2,%,99.07,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6656,26 anos
6,Município,2,%,98.97,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6657,27 anos
6,Município,2,%,99.27,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6658,28 anos
6,Município,2,%,98.98,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6659,29 anos
6,Município,2,%,98.85,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6583,30 anos
6,Município,2,%,98.87,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6584,31 anos
6,Município,2,%,98.89,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6585,32 anos
6,Município,2,%,98.98,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6586,33 anos
6,Município,2,%,98.85,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6587,34 anos
6,Município,2,%,97.97,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,9482,35 a 44 anos
6,Município,2,%,98.63,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6588,35 anos
6,Município,2,%,98.86,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6589,36 anos
6,Município,2,%,98.52,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6590,37 anos
6,Município,2,%,98.44,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6591,38 anos
6,Município,2,%,98.46,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6592,39 anos
6,Município,2,%,97.63,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6593,40 anos
6,Município,2,%,97.91,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6594,41 anos
6,Município,2,%,97.71,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6595,42 anos
6,Município,2,%,96.46,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6596,43 anos
6,Município,2,%,96.97,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6597,44 anos
6,Município,2,%,95.61,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,9483,45 a 54 anos
6,Município,2,%,96.79,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6598,45 anos
6,Município,2,%,96.88,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6599,46 anos
6,Município,2,%,96.79,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6600,47 anos
6,Município,2,%,96.02,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6601,48 anos
6,Município,2,%,96.43,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6602,49 anos
6,Município,2,%,94.57,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6603,50 anos
6,Município,2,%,95.01,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6604,51 anos
6,Município,2,%,94.49,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6605,52 anos
6,Município,2,%,94.47,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6606,53 anos
6,Município,2,%,94.47,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6607,54 anos
6,Município,2,%,92.99,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,9484,55 a 64 anos
6,Município,2,%,93.91,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6608,55 anos
6,Município,2,%,94.53,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6609,56 anos
6,Município,2,%,93.55,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6610,57 anos
6,Município,2,%,93.92,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6611,58 anos
6,Município,2,%,92.82,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6612,59 anos
6,Município,2,%,92.09,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6613,60 anos
6,Município,2,%,92.24,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6614,61 anos
6,Município,2,%,92.22,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6615,62 anos
6,Município,2,%,92.02,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6616,63 anos
6,Município,2,%,92.3,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,6617,64 anos
6,Município,2,%,87.17,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,3000,65 anos ou mais
6,Município,2,%,83.64,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,9486,75 anos ou mais
6,Município,2,%,82.28,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,95251,Total,113623,80 anos ou mais
6,Município,2,%,96.76,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,100362,Total
6,Município,2,%,99.14,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,93086,15 a 19 anos
6,Município,2,%,98.85,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6572,15 anos
6,Município,2,%,99,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6573,16 anos
6,Município,2,%,99.45,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6574,17 anos
6,Município,2,%,99.37,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6575,18 anos
6,Município,2,%,98.99,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6576,19 anos
6,Município,2,%,99.19,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,93087,20 a 24 anos
6,Município,2,%,99.01,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6577,20 anos
6,Município,2,%,98.94,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6578,21 anos
6,Município,2,%,99.16,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6579,22 anos
6,Município,2,%,99.41,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6580,23 anos
6,Município,2,%,99.39,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6581,24 anos
6,Município,2,%,99.27,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,2999,25 a 34 anos
6,Município,2,%,99.57,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6582,25 anos
6,Município,2,%,99.32,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6656,26 anos
6,Município,2,%,99.47,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6657,27 anos
