nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel,sexo_codigo,sexo,idade_codigo,idade,forma_de_declaracao_da_idade_codigo,forma_de_declaracao_da_idade
6,Município,45,Pessoas,2540,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6584,31 anos,6555,Data de nascimento
6,Município,45,Pessoas,819,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6584,31 anos,6556,Idade presumida
6,Município,45,Pessoas,3961,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6585,32 anos,113635,Total
6,Município,45,Pessoas,2689,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6585,32 anos,6555,Data de nascimento
6,Município,45,Pessoas,1272,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6585,32 anos,6556,Idade presumida
6,Município,45,Pessoas,3821,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6586,33 anos,113635,Total
6,Município,45,Pessoas,2770,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6586,33 anos,6555,Data de nascimento
6,Município,45,Pessoas,1051,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6586,33 anos,6556,Idade presumida
6,Município,45,Pessoas,3668,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6587,34 anos,113635,Total
6,Município,45,Pessoas,2710,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6587,34 anos,6555,Data de nascimento
6,Município,45,Pessoas,958,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6587,34 anos,6556,Idade presumida
6,Município,45,Pessoas,19030,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93090,35 a 39 anos,113635,Total
6,Município,45,Pessoas,13132,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93090,35 a 39 anos,6555,Data de nascimento
6,Município,45,Pessoas,5898,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93090,35 a 39 anos,6556,Idade presumida
6,Município,45,Pessoas,3951,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6588,35 anos,113635,Total
6,Município,45,Pessoas,2523,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6588,35 anos,6555,Data de nascimento
6,Município,45,Pessoas,1428,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6588,35 anos,6556,Idade presumida
6,Município,45,Pessoas,3697,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6589,36 anos,113635,Total
6,Município,45,Pessoas,2653,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6589,36 anos,6555,Data de nascimento
6,Município,45,Pessoas,1044,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6589,36 anos,6556,Idade presumida
6,Município,45,Pessoas,3574,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6590,37 anos,113635,Total
6,Município,45,Pessoas,2588,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6590,37 anos,6555,Data de nascimento
6,Município,45,Pessoas,986,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6590,37 anos,6556,Idade presumida
6,Município,45,Pessoas,3968,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6591,38 anos,113635,Total
6,Município,45,Pessoas,2625,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6591,38 anos,6555,Data de nascimento
6,Município,45,Pessoas,1343,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6591,38 anos,6556,Idade presumida
6,Município,45,Pessoas,3840,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6592,39 anos,113635,Total
6,Município,45,Pessoas,2743,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6592,39 anos,6555,Data de nascimento
6,Município,45,Pessoas,1097,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6592,39 anos,6556,Idade presumida
6,Município,45,Pessoas,19438,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93091,40 a 44 anos,113635,Total
6,Município,45,Pessoas,13791,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93091,40 a 44 anos,6555,Data de nascimento
6,Município,45,Pessoas,5647,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93091,40 a 44 anos,6556,Idade presumida
6,Município,45,Pessoas,4563,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6593,40 anos,113635,Total
6,Município,45,Pessoas,2876,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6593,40 anos,6555,Data de nascimento
6,Município,45,Pessoas,1687,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6593,40 anos,6556,Idade presumida
6,Município,45,Pessoas,3724,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6594,41 anos,113635,Total
6,Município,45,Pessoas,2907,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6594,41 anos,6555,Data de nascimento
6,Município,45,Pessoas,817,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6594,41 anos,6556,Idade presumida
6,Município,45,Pessoas,4231,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6595,42 anos,113635,Total
6,Município,45,Pessoas,2864,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6595,42 anos,6555,Data de nascimento
6,Município,45,Pessoas,1367,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6595,42 anos,6556,Idade presumida
6,Município,45,Pessoas,3586,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6596,43 anos,113635,Total
6,Município,45,Pessoas,2584,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6596,43 anos,6555,Data de nascimento
6,Município,45,Pessoas,1002,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6596,43 anos,6556,Idade presumida
6,Município,45,Pessoas,3334,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6597,44 anos,113635,Total
6,Município,45,Pessoas,2560,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6597,44 anos,6555,Data de nascimento
6,Município,45,Pessoas,774,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6597,44 anos,6556,Idade presumida
6,Município,45,Pessoas,16515,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93092,45 a 49 anos,113635,Total
6,Município,45,Pessoas,11843,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93092,45 a 49 anos,6555,Data de nascimento
6,Município,45,Pessoas,4672,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93092,45 a 49 anos,6556,Idade presumida
6,Município,45,Pessoas,3896,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6598,45 anos,113635,Total
6,Município,45,Pessoas,2565,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6598,45 anos,6555,Data de nascimento
6,Município,45,Pessoas,1331,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6598,45 anos,6556,Idade presumida
6,Município,45,Pessoas,3398,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6599,46 anos,113635,Total
6,Município,45,Pessoas,2576,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6599,46 anos,6555,Data de nascimento
6,Município,45,Pessoas,822,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6599,46 anos,6556,Idade presumida
6,Município,45,Pessoas,3057,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6600,47 anos,113635,Total
6,Município,45,Pessoas,2245,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6600,47 anos,6555,Data de nascimento
6,Município,45,Pessoas,812,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6600,47 anos,6556,Idade presumida
6,Município,45,Pessoas,3139,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6601,48 anos,113635,Total
6,Município,45,Pessoas,2197,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6601,48 anos,6555,Data de nascimento
6,Município,45,Pessoas,942,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6601,48 anos,6556,Idade presumida
6,Município,45,Pessoas,3025,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6602,49 anos,113635,Total
6,Município,45,Pessoas,2260,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6602,49 anos,6555,Data de nascimento
6,Município,45,Pessoas,765,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6602,49 anos,6556,Idade presumida
6,Município,45,Pessoas,15992,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93093,50 a 54 anos,113635,Total
6,Município,45,Pessoas,11092,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93093,50 a 54 anos,6555,Data de nascimento
6,Município,45,Pessoas,4900,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93093,50 a 54 anos,6556,Idade presumida
6,Município,45,Pessoas,3591,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6603,50 anos,113635,Total
6,Município,45,Pessoas,2181,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6603,50 anos,6555,Data de nascimento
6,Município,45,Pessoas,1410,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6603,50 anos,6556,Idade presumida
6,Município,45,Pessoas,3024,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6604,51 anos,113635,Total
6,Município,45,Pessoas,2305,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6604,51 anos,6555,Data de nascimento
6,Município,45,Pessoas,719,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6604,51 anos,6556,Idade presumida
6,Município,45,Pessoas,3283,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6605,52 anos,113635,Total
6,Município,45,Pessoas,2227,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6605,52 anos,6555,Data de nascimento
6,Município,45,Pessoas,1056,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6605,52 anos,6556,Idade presumida
6,Município,45,Pessoas,3038,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6606,53 anos,113635,Total
6,Município,45,Pessoas,2195,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6606,53 anos,6555,Data de nascimento
6,Município,45,Pessoas,843,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6606,53 anos,6556,Idade presumida
6,Município,45,Pessoas,3056,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6607,54 anos,113635,Total
6,Município,45,Pessoas,2184,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6607,54 anos,6555,Data de nascimento
6,Município,45,Pessoas,872,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6607,54 anos,6556,Idade presumida
6,Município,45,Pessoas,15703,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93094,55 a 59 anos,113635,Total
6,Município,45,Pessoas,11673,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93094,55 a 59 anos,6555,Data de nascimento
6,Município,45,Pessoas,4030,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93094,55 a 59 anos,6556,Idade presumida
6,Município,45,Pessoas,3151,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6608,55 anos,113635,Total
6,Município,45,Pessoas,2119,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6608,55 anos,6555,Data de nascimento
6,Município,45,Pessoas,1032,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6608,55 anos,6556,Idade presumida
6,Município,45,Pessoas,3125,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6609,56 anos,113635,Total
6,Município,45,Pessoas,2306,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6609,56 anos,6555,Data de nascimento
6,Município,45,Pessoas,819,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6609,56 anos,6556,Idade presumida
6,Município,45,Pessoas,3131,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6610,57 anos,113635,Total
6,Município,45,Pessoas,2466,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6610,57 anos,6555,Data de nascimento
6,Município,45,Pessoas,665,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6610,57 anos,6556,Idade presumida
6,Município,45,Pessoas,3273,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6611,58 anos,113635,Total
6,Município,45,Pessoas,2399,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6611,58 anos,6555,Data de nascimento
6,Município,45,Pessoas,874,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6611,58 anos,6556,Idade presumida
6,Município,45,Pessoas,3023,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6612,59 anos,113635,Total
6,Município,45,Pessoas,2383,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6612,59 anos,6555,Data de nascimento
6,Município,45,Pessoas,640,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6612,59 anos,6556,Idade presumida
6,Município,45,Pessoas,14619,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93095,60 a 64 anos,113635,Total
6,Município,45,Pessoas,10688,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93095,60 a 64 anos,6555,Data de nascimento
6,Município,45,Pessoas,3931,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93095,60 a 64 anos,6556,Idade presumida
6,Município,45,Pessoas,3425,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6613,60 anos,113635,Total
6,Município,45,Pessoas,2263,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6613,60 anos,6555,Data de nascimento
6,Município,45,Pessoas,1162,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6613,60 anos,6556,Idade presumida
6,Município,45,Pessoas,2756,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6614,61 anos,113635,Total
6,Município,45,Pessoas,2178,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6614,61 anos,6555,Data de nascimento
6,Município,45,Pessoas,578,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6614,61 anos,6556,Idade presumida
6,Município,45,Pessoas,3084,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6615,62 anos,113635,Total
6,Município,45,Pessoas,2200,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6615,62 anos,6555,Data de nascimento
6,Município,45,Pessoas,884,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6615,62 anos,6556,Idade presumida
6,Município,45,Pessoas,2807,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6616,63 anos,113635,Total
6,Município,45,Pessoas,2092,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6616,63 anos,6555,Data de nascimento
6,Município,45,Pessoas,715,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6616,63 anos,6556,Idade presumida
6,Município,45,Pessoas,2547,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6617,64 anos,113635,Total
6,Município,45,Pessoas,1955,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6617,64 anos,6555,Data de nascimento
6,Município,45,Pessoas,592,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6617,64 anos,6556,Idade presumida
6,Município,45,Pessoas,11213,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93096,65 a 69 anos,113635,Total
6,Município,45,Pessoas,8329,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93096,65 a 69 anos,6555,Data de nascimento
6,Município,45,Pessoas,2884,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93096,65 a 69 anos,6556,Idade presumida
6,Município,45,Pessoas,2742,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6618,65 anos,113635,Total
6,Município,45,Pessoas,1829,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6618,65 anos,6555,Data de nascimento
6,Município,45,Pessoas,913,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6618,65 anos,6556,Idade presumida
6,Município,45,Pessoas,2187,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6619,66 anos,113635,Total
6,Município,45,Pessoas,1692,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6619,66 anos,6555,Data de nascimento
6,Município,45,Pessoas,495,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6619,66 anos,6556,Idade presumida
6,Município,45,Pessoas,2204,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6620,67 anos,113635,Total
6,Município,45,Pessoas,1704,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6620,67 anos,6555,Data de nascimento
6,Município,45,Pessoas,500,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6620,67 anos,6556,Idade presumida
6,Município,45,Pessoas,2200,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6621,68 anos,113635,Total
6,Município,45,Pessoas,1619,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6621,68 anos,6555,Data de nascimento
6,Município,45,Pessoas,581,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6621,68 anos,6556,Idade presumida
6,Município,45,Pessoas,1880,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6622,69 anos,113635,Total
6,Município,45,Pessoas,1485,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6622,69 anos,6555,Data de nascimento
6,Município,45,Pessoas,395,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6622,69 anos,6556,Idade presumida
6,Município,45,Pessoas,8740,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93097,70 a 74 anos,113635,Total
6,Município,45,Pessoas,6439,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93097,70 a 74 anos,6555,Data de nascimento
6,Município,45,Pessoas,2301,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93097,70 a 74 anos,6556,Idade presumida
6,Município,45,Pessoas,2247,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6623,70 anos,113635,Total
6,Município,45,Pessoas,1551,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6623,70 anos,6555,Data de nascimento
6,Município,45,Pessoas,696,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6623,70 anos,6556,Idade presumida
6,Município,45,Pessoas,1737,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6624,71 anos,113635,Total
6,Município,45,Pessoas,1395,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6624,71 anos,6555,Data de nascimento
6,Município,45,Pessoas,342,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6624,71 anos,6556,Idade presumida
6,Município,45,Pessoas,1729,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6625,72 anos,113635,Total
6,Município,45,Pessoas,1250,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6625,72 anos,6555,Data de nascimento
6,Município,45,Pessoas,479,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6625,72 anos,6556,Idade presumida
6,Município,45,Pessoas,1537,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6626,73 anos,113635,Total
6,Município,45,Pessoas,1132,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6626,73 anos,6555,Data de nascimento
6,Município,45,Pessoas,405,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6626,73 anos,6556,Idade presumida
6,Município,45,Pessoas,1490,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6627,74 anos,113635,Total
6,Município,45,Pessoas,1111,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6627,74 anos,6555,Data de nascimento
6,Município,45,Pessoas,379,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6627,74 anos,6556,Idade presumida
6,Município,45,Pessoas,5507,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93098,75 a 79 anos,113635,Total
6,Município,45,Pessoas,3935,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93098,75 a 79 anos,6555,Data de nascimento
6,Município,45,Pessoas,1572,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93098,75 a 79 anos,6556,Idade presumida
6,Município,45,Pessoas,1348,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6628,75 anos,113635,Total
6,Município,45,Pessoas,942,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6628,75 anos,6555,Data de nascimento
6,Município,45,Pessoas,406,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6628,75 anos,6556,Idade presumida
6,Município,45,Pessoas,1211,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6629,76 anos,113635,Total
6,Município,45,Pessoas,868,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6629,76 anos,6555,Data de nascimento
6,Município,45,Pessoas,343,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6629,76 anos,6556,Idade presumida
6,Município,45,Pessoas,1016,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6630,77 anos,113635,Total
6,Município,45,Pessoas,770,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6630,77 anos,6555,Data de nascimento
6,Município,45,Pessoas,246,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6630,77 anos,6556,Idade presumida
6,Município,45,Pessoas,1025,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6631,78 anos,113635,Total
6,Município,45,Pessoas,701,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6631,78 anos,6555,Data de nascimento
6,Município,45,Pessoas,324,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6631,78 anos,6556,Idade presumida
6,Município,45,Pessoas,907,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6632,79 anos,113635,Total
6,Município,45,Pessoas,654,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6632,79 anos,6555,Data de nascimento
6,Município,45,Pessoas,253,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6632,79 anos,6556,Idade presumida
6,Município,45,Pessoas,3877,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,49108,80 a 84 anos,113635,Total
6,Município,45,Pessoas,2548,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,49108,80 a 84 anos,6555,Data de nascimento
6,Município,45,Pessoas,1329,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,49108,80 a 84 anos,6556,Idade presumida
6,Município,45,Pessoas,1007,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6633,80 anos,113635,Total
6,Município,45,Pessoas,622,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6633,80 anos,6555,Data de nascimento
6,Município,45,Pessoas,385,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6633,80 anos,6556,Idade presumida
6,Município,45,Pessoas,752,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6634,81 anos,113635,Total
6,Município,45,Pessoas,589,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6634,81 anos,6555,Data de nascimento
6,Município,45,Pessoas,163,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6634,81 anos,6556,Idade presumida
6,Município,45,Pessoas,779,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6635,82 anos,113635,Total
6,Município,45,Pessoas,488,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6635,82 anos,6555,Data de nascimento
6,Município,45,Pessoas,291,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6635,82 anos,6556,Idade presumida
6,Município,45,Pessoas,714,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6636,83 anos,113635,Total
6,Município,45,Pessoas,476,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6636,83 anos,6555,Data de nascimento
6,Município,45,Pessoas,238,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6636,83 anos,6556,Idade presumida
6,Município,45,Pessoas,625,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6637,84 anos,113635,Total
