APRZ_23_002;APRZ_23_003;APRZ_23_004;_endpoint;_modulo;cd_dimensao;cd_indicador;cd_mun_ibge;cd_municipio_ibge_dv;cd_uf;ds_agreg_primaria;ds_agreg_secundaria;ds_fonte;ds_indicador;ds_indicador_completo;ds_indicador_curto;ds_indicador_prefixo;ds_indicador_radical;media_br;media_uf;nm_municipio;nm_municipio_uf;nm_uf;nu_competencia;nu_competencia_max;nu_competencia_min;pct_br;pct_uf;rank_br;rank_br_total;rank_uf;rank_uf_total;spai_ds;vl_indicador;vl_indicador_br;vl_indicador_txt;vl_indicador_uf
;;;indicadoresmunicipais;trabalhoinfantil;;10_13_01_01;3301009;;33;;;INSS, RAIS;Acidentalidade no Trabalho - Acidentes de trabalho notificados em relação ao número de expostos;Acidentalidade no Trabalho - Acidentes de trabalho notificados em relação ao número de expostos;Acidentalidade no Trabalho - Acidentes de trabalho notificados em relação ao número de expostos;;Acidentalidade no Trabalho - Acidentes de trabalho notificados em relação ao número de expostos;0.015726805320705705;0.010244928823566734;;Campos dos Goytacazes/RJ;Rio de Janeiro;2016;2020;2002;0.016524929340235295;1.3232716731907523;2388;5570;30;92;;0.012336709936534;0.015639058381235;;0.01185266405827
;;;indicadoresmunicipais;trabalhoinfantil;;SUBREG02;3301009;;33;;;IBGE - Diretoria de Pesquisas, Coordenação de População e Indicadores Sociais, Estatísticas do Registro Civil;Estimativa de sub-registros/subnotificações de nascidos vivos;Total Estimado e Sub-registro de Nascidos Vivos por UF e Município de residência da mãe;Estimativa de sub-registros/subnotificações de nascidos vivos;(Percentual);Estimativa de sub-registros/subnotificações de nascidos vivos;2.348822280071818;0.7942847826086961;;Campos dos Goytacazes/RJ;Rio de Janeiro;2020;2020;2020;0.0003409019659120805;0.06103385326147941;3413;5570;69;92;;0.0446;;;
;;;indicadoresmunicipais;trabalhoinfantil;10;10_08_02_08;3301009;;33;Idosos;;MDS - Matriz de Informação Social;Valor Mensal Repassado do BPC - Idosos;null;Valor Mensal Repassado do BPC;(R$);Valor Mensal Repassado do BPC - Idosos;309990.6699802461;1792153.6813044406;;Campos dos Goytacazes/RJ;Rio de Janeiro;201610;201809;201401;0.20845696017542042;2.183017123321345;67;5570;10;92;;3599317.9999981;;;
;;;indicadoresmunicipais;trabalhoinfantil;6;06_04_05_05;3301009;;33;Declarações de que trabalha - 3 horas;;MEC - INEP;Trabalho Infantil - Prova Brasil (5 ano)- Trabalho Doméstico - Declarações de que trabalha - 3 horas;null;Prova Brasil (5 ano) - Trabalho Doméstico;(Quantidade);Trabalho Infantil - Prova Brasil (5 ano)- Trabalho Doméstico - Declarações de que trabalha - 3 horas;40.20718125960062;149.30434782608697;;Campos dos Goytacazes/RJ;Rio de Janeiro;2011;2017;2009;0.19770868055721375;3.013977868375073;58;5565;6;92;;414;209399;;13736
;;;indicadoresmunicipais;trabalhoinfantil;;JD_CADUN_04_ETNIAS_QT_FAM_QUILOMBOLAS;3301009;;33;ORIGEM ÉTNICA;Quilombolas;Ministério da Cidadania - SAGI/VIS DATA - Maio;Famílias beneficiárias do bolsa família de Grupos Populacionais Tradicionais e Especificos - ORIGEM ÉTNICA - Quilombolas;;Famílias beneficiárias do bolsa família de Grupos Populacionais Tradicionais e Especificos;;Famílias beneficiárias do bolsa família de Grupos Populacionais Tradicionais e Especificos - ORIGEM ÉTNICA - Quilombolas;22.65996409335727;9.173913043478262;;Campos dos Goytacazes/RJ;Rio de Janeiro;2019;2019;2019;0.054668187868416054;8.175355450236967;384;5570;5;92;;69;126216;;844
;;;indicadoresmunicipais;trabalhoinfantil;;MIGRA_ATIVOS_CONTRATADOS;3301009;;33;Ásia;;Relação Anual de Informações Sociais (RAIS;;Contratação de Migrantes de Outras Nacionalidades no Mercado de Trabalho Formal Brasileiro;;;;11.688851913477537;23.536585365853657;;Campos dos Goytacazes/RJ;Rio de Janeiro;2016;2019;2000;0.1708185053380783;1.2435233160621761;85;5570;11;92;;12;6731;De 11 a 50;960
;;;indicadoresmunicipais;trabalhoinfantil;;DISQUE100;3301009;;33;Tráfico de pessoas e trabalho escravo;Trabalho escravo com condições degradantes de trabalho;Disque Direitos Humanos (Disque 100);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);Denuncias ao Disque Direitos Humanos - Disque 100;(Quantidade);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);1.3829787234042554;1.4;;Campos dos Goytacazes/RJ;Rio de Janeiro;2018;2019;2012;0.7692307692307693;14.285714285714285;15;5570;2;92;;1;128;Até 10;7
;;;indicadoresmunicipais;trabalhoinfantil;6;06_04_05_07;3301009;;33;Anulado;;MEC - INEP;Trabalho Infantil - Prova Brasil (5 ano)- Trabalho Doméstico - Anulado;null;Prova Brasil (5 ano) - Trabalho Doméstico;(Quantidade);Trabalho Infantil - Prova Brasil (5 ano)- Trabalho Doméstico - Anulado;92.37855662332768;335.7608695652174;;Campos dos Goytacazes/RJ;Rio de Janeiro;2015;2017;2009;0.18500651704324095;2.936225315636128;61;5570;6;92;;907;530160;;30890
;;;indicadoresmunicipais;trabalhoinfantil;10;10_08_02_03;3301009;;33;Idosos;;MDS - Matriz de Informação Social;Número de beneficiários do BPC - Idosos;null;Benefícios de Pestação Continuada - BPC;(Quantidade);Beneficiários do Benefício de Pestação Continuada - BPC - Idosos;366.77414721723517;2193.532608695652;;Campos dos Goytacazes/RJ;Rio de Janeiro;201809;201809;200412;0.22722244303775163;2.300240331012611;61;5570;10;92;;4642;;;
;;;indicadoresmunicipais;trabalhoinfantil;1;01_06_05_00;3301009;;33;Indústria;;ME - RAIS;Número de Empregados Formais - Indústria;null;Empregados Formais;(Quantidade);Empregados Formais - Indústria;1428.2403949730701;5374.402173913043;;Campos dos Goytacazes/RJ;Rio de Janeiro;2009;2017;2002;0.13692760008140487;2.203076176318903;142;5565;10;92;;10893;7955299;;494445
;;;indicadoresmunicipais;trabalhoinfantil;6;06_04_01_04;3301009;;33;Declarações de que trabalha - 2 horas;;MEC - INEP;Trabalho Infantil - Prova Brasil (9 ano)- Trabalho Doméstico - Declarações de que trabalha - 2 horas;null;Prova Brasil (9 ano) - Trabalho Doméstico;(Quantidade);Trabalho Infantil - Prova Brasil (9 ano)- Trabalho Doméstico - Declarações de que trabalha - 2 horas;104.01141718013773;406.13186813186815;;Campos dos Goytacazes/RJ;Rio de Janeiro;2017;2017;2009;0.17615235174714908;2.7355376373180365;72;5570;6;92;;1011;583499;;36958
;;;indicadoresmunicipais;trabalhoinfantil;0;00_01_01_09;3301009;;33;Temas Gerais das Relações de Trabalho;Ações Civis Públicas Ajuizadas;MPT - GAIA;Atuação do MPT - Ações Civis Públicas Ajuizadas - Temas Gerais das Relações de Trabalho;null;Atuação do MPT;(Quantidade);Atuação do MPT - Ações Civis Públicas Ajuizadas - Temas Gerais das Relações de Trabalho;0.9176319176319176;2.9146341463414633;;Campos dos Goytacazes/RJ;Rio de Janeiro;2014;2018;2012;0.2805049088359046;3.3472803347280333;75;5570;6;92;;8;2852;;239
;;;indicadoresmunicipais;trabalhoinfantil;;10_13_01_03;3301009;;33;;;INSS, RAIS;Acidentalidade no Trabalho - Acidentes de trabalho fatais notificados em relação ao total de mortes notificadas;Acidentalidade no Trabalho - Acidentes de trabalho fatais notificados em relação ao total de mortes notificadas;Acidentalidade no Trabalho - Acidentes de trabalho fatais notificados em relação ao total de mortes notificadas;;Acidentalidade no Trabalho - Acidentes de trabalho fatais notificados em relação ao total de mortes notificadas;0.005119456623665175;0.0035874457691097987;;Campos dos Goytacazes/RJ;Rio de Janeiro;2012;2019;2002;0.006089627724928008;0.26004448691995036;1017;5565;57;92;;0.0017165277096616;0.0023434470684053;;0.0013228037101872
;;;indicadoresmunicipais;trabalhoinfantil;1;01_06_03_00;3301009;;33;Construção Civil;;ME - RAIS;Número de Empregados Formais - Construção Civil;null;Empregados Formais;(Quantidade);Empregados Formais - Construção Civil;434.94865350089765;2845.771739130435;;Campos dos Goytacazes/RJ;Rio de Janeiro;2015;2017;2002;0.27705038750730604;2.5636814343171217;58;5570;5;92;;6712;2422664;;261811
;;;indicadoresmunicipais;trabalhoinfantil;;JD_CADUN_05_AMBIENTE_QT_FAM_EXTRATIVISMO_P;3301009;;33;RELACIONADOS AO MEIO AMBIENTE;Extrativistas;Ministério da Cidadania - SAGI/VIS DATA - Maio;Percentual de Famílias beneficiárias do bolsa família de Grupos Populacionais Tradicionais e Especificos - RELACIONADOS AO MEIO AMBIENTE - Extrativistas;;Percentual de Famílias beneficiárias do bolsa família de Grupos Populacionais Tradicionais e Especificos;;Percentual de Famílias beneficiárias do bolsa família de Grupos Populacionais Tradicionais e Especificos - RELACIONADOS AO MEIO AMBIENTE - Extrativistas;70.35305380688285;55.867346938775505;;Campos dos Goytacazes/RJ;Rio de Janeiro;2019;2019;2019;0.12682034321046334;10.654490106544904;496;5570;5;92;;83.33333333333334;;;76.25
;;;indicadoresmunicipais;trabalhoinfantil;10;10_13_02_03;3301009;;33;Auxílio-doença por acidente do trabalho (B91);;INSS - SUB/Concessão e RAIS (vínculos CLT);Benefícios em relação ao número de expostos (Morbidade) - Auxílio-doença por acidente do trabalho (B91);null;Prevalência de Afastamentos;(Taxa);Prevalência de Afastamentos por Auxílio-doença por acidente do trabalho (B91);0.03888080854451719;0.014391367551890787;;Campos dos Goytacazes/RJ;Rio de Janeiro;2007;2020;2000;0.005468773013084124;0.7907757403624794;3360;5565;46;92;;0.010469916784221;0.0095382814293496;;0.0068216188119926
;;;indicadoresmunicipais;trabalhoinfantil;;DISQUE100;3301009;;33;Discriminação;Compleição física ou estética;Disque Direitos Humanos (Disque 100);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);Denuncias ao Disque Direitos Humanos - Disque 100;(Quantidade);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);1.2769230769230768;1.2222222222222223;;Campos dos Goytacazes/RJ;Rio de Janeiro;2015;2019;2012;1.2048192771084338;9.090909090909092;9;5570;3;92;;1;83;Até 10;11
;;;indicadoresmunicipais;trabalhoinfantil;10;10_12_01_02;3301009;;33;Aposentadoria por invalidez (B32);;INSS - SUB/Concessão;Duração de Benefícios Previdenciários - Aposentadoria por invalidez (B32);null;Duração de Benefícios Previdenciários;(Dias Perdidos);Duração de Benefícios Previdenciários - Aposentadoria por invalidez (B32);159226.86967509025;926867.0760869565;;Campos dos Goytacazes/RJ;Rio de Janeiro;2004;2018;2000;0.5439555945999164;5.62709551323849;16;5565;2;92;;4798324;941673678;;85271771
;;;indicadoresmunicipais;trabalhoinfantil;10;10_10_01_94;3301009;;33;Auxílio-acidente por acidente do trabalho (B94);;INSS - SUB/Concessão;Concessões de Benefício Previdenciário - Auxílio-acidente por acidente do trabalho (B94);null;Concessões de Benefício Previdenciário;(Quantidade);Concessões de Benefício Previdenciário - Auxílio-acidente por acidente do trabalho (B94);6.5;10.537037037037036;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2018;2000;0.030646644192460923;0.7029876977152899;393;5565;21;92;;4;13242;;569
;;;indicadoresmunicipais;trabalhoinfantil;10;10_08_02_08;3301009;;33;Idosos;;MDS - Matriz de Informação Social;Valor Mensal Repassado do BPC - Idosos;null;Valor Mensal Repassado do BPC;(R$);Valor Mensal Repassado do BPC - Idosos;339210.3687845697;2010538.8633694642;;Campos dos Goytacazes/RJ;Rio de Janeiro;201711;201809;201401;0.22372841407398916;2.2853102031372883;62;5570;10;92;;4227128.5800013;;;
;;;indicadoresmunicipais;trabalhoinfantil;2;02_01_05_00;3301009;;33;;;IBGE - Censo Demográfico;População de 16 a 64 anos de idade - Mulheres;null;População de 16 a 64 anos - Mulheres;(Quantidade);População de 16 a 64 anos - Mulheres;7002.840610961366;36772.815217391304;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2010;2010;0.22446031911886455;2.5856175063159546;54;5565;8;92;;87474;;;3383099
;;;indicadoresmunicipais;trabalhoinfantil;;06_05_01_89;3301009;;33;Exposicão a material biológico;14 a 17 anos;MS - SINAN;Notificações Relacionadas ao Trabalho no SINAN - Exposicão a material biológico - 14 a 17 anos;Notificações Relacionadas ao Trabalho no Sistema de Informação de Agravos de Notificação (SINAN) - Exposicão a material biológico - 14 a 17 anos;Notificações Relacionadas ao Trabalho no SINAN;(quantidade);Notificações Relacionadas ao Trabalho no SINAN - Exposicão a material biológico - 14 a 17 anos;1.292929292929293;1.8;;Campos dos Goytacazes/RJ;Rio de Janeiro;2018;2024;2007;0.78125;5.555555555555555;22;5570;4;92;;1;128;;18
;;;indicadoresmunicipais;trabalhoinfantil;10;10_08_02_03;3301009;;33;Idosos;;MDS - Matriz de Informação Social;Número de beneficiários do BPC - Idosos;null;Benefícios de Pestação Continuada - BPC;(Quantidade);Beneficiários do Benefício de Pestação Continuada - BPC - Idosos;349.83644524236985;2013.8260869565217;;Campos dos Goytacazes/RJ;Rio de Janeiro;201606;201809;200412;0.2073808278708337;2.1811174921196943;67;5570;10;92;;4041;;;
;;;indicadoresmunicipais;trabalhoinfantil;;10_11_01_02;3301009;;33;Aposentadoria por invalidez (B32);;Instituto Nacional do Seguro Social (INSS);Despesa Previdenciária - Aposentadoria por invalidez (B32);Despesa Previdenciária - Aposentadoria por invalidez (B32);Despesa Previdenciária - B32;(Valor em R$);Despesa Previdenciária - Aposentadoria por invalidez (B32);8631018.51325314;49418110.728369534;;Campos dos Goytacazes/RJ;Rio de Janeiro;2015;2021;2012;0.34727855020212717;3.6721569727498093;37;5570;6;92;;166953375.1;48079569090.3;;4546466187.01
;;;indicadoresmunicipais;trabalhoinfantil;;PIB_00002;3301009;;33;;;"Fonte: IBGE – PIB dos Municípios ; Estimativas da população";Produto Interno Bruto (PIB) per capita;Produto Interno Bruto (PIB) per capita;PIB PER CAPITA;(R$);Produto Interno Bruto (PIB) per capita;33871.28248653503;55502.33826086954;;Campos dos Goytacazes/RJ;Rio de Janeiro;2021;2021;2018;0.038292597574440305;1.4148244502476042;427;5570;14;92;;72243.98;42247.52397534776;;54359.607046375444
;;;indicadoresmunicipais;trabalhoinfantil;12;12_03_04_00;3301009;;33;;;Secretaria de Inspeção do Trabalho do Ministério da Economia, com base na RAIS e no CAGED (fevereiro de 2019);Total de Aprendizes Contratados;null;Total de Aprendizes Contratados;(Quantidade);Total de Aprendizes Contratados;91.92632009823987;454.0326086956522;;Campos dos Goytacazes/RJ;Rio de Janeiro;2019;2019;2019;0.14672093188942717;1.5776495654880178;119;5570;10;92;;659;449152;;41771
;;;indicadoresmunicipais;trabalhoinfantil;;MIGRA_ATIVOS_CONTRATADOS;3301009;;33;América do Sul ou Central;;Relação Anual de Informações Sociais (RAIS;;Contratação de Migrantes de Outras Nacionalidades no Mercado de Trabalho Formal Brasileiro;;;;40.562747688243064;51.490566037735846;;Campos dos Goytacazes/RJ;Rio de Janeiro;2014;2019;2000;0.026053540024750865;0.5862953462806889;350;5570;15;92;;16;54752;De 11 a 50;2637
;;;indicadoresmunicipais;trabalhoinfantil;8;08_12_07_00;3301009;;33;;;IBGE - Pesquisa de Informações Municipais;"Existência de Serviços Especializados de gestão municipal para mulheres em situação de violência (Sim = 1; Não = 0) - Igualdade de Gênero";null;Serviços Especializados de gestão municipal para mulheres em situação de violência - Gênero;(Sim/Não);Existência de Serviços Especializados de gestão municipal para mulheres em situação de violência - Gênero;0.22286125089863407;0.29347826086956524;;Campos dos Goytacazes/RJ;Rio de Janeiro;2013;2013;2013;0;0;1241;5570;28;92;;0;;;
;;;indicadoresmunicipais;trabalhoinfantil;10;10_08_02_08;3301009;;33;Idosos;;MDS - Matriz de Informação Social;Valor Mensal Repassado do BPC - Idosos;null;Valor Mensal Repassado do BPC;(R$);Valor Mensal Repassado do BPC - Idosos;349448.4987809695;2090283.566086956;;Campos dos Goytacazes/RJ;Rio de Janeiro;201809;201809;201401;0.2273485885828562;2.3011111838326785;62;5570;10;92;;4425176.9;;;
;;;indicadoresmunicipais;trabalhoinfantil;10;10_10_01_32;3301009;;33;Aposentadoria por invalidez (B32);;INSS - SUB/Concessão;Concessões de Benefício Previdenciário - Aposentadoria por invalidez (B32);null;Concessões de Benefício Previdenciário;(Quantidade);Concessões de Benefício Previdenciário - Aposentadoria por invalidez (B32);33.85967894239849;173.68478260869566;;Campos dos Goytacazes/RJ;Rio de Janeiro;2009;2018;2000;0.4752157155845097;5.331998247700106;20;5565;3;92;;852;184385;;15979
;;;indicadoresmunicipais;trabalhoinfantil;6;06_04_04_03;3301009;;33;Continuar estudando e trabalhar;;MEC - INEP;Trabalho Infantil - Prova Brasil (9 ano)- Pretensão ao terminar o ensino fundamental (9 ano) - Continuar estudando e trabalhar;null;Prova Brasil (9 ano) - Pretensão ao terminar o ensino fundamental;(Quantidade);Trabalho Infantil - Prova Brasil (9 ano)- Pretensão ao terminar o ensino fundamental (9 ano) - Continuar estudando e trabalhar;199.43327205882352;666.2391304347826;;Campos dos Goytacazes/RJ;Rio de Janeiro;2013;2017;2009;0.138628116252211;2.4537475119913856;110;5570;7;92;;1504;1116014;;61294
;;;indicadoresmunicipais;trabalhoinfantil;;JD_CADUN_04_AMBIENTE_QT_FAM_EXTRATIVISMO;3301009;;33;RELACIONADOS AO MEIO AMBIENTE;Extrativistas;Ministério da Cidadania - SAGI/VIS DATA - Maio;Famílias beneficiárias do bolsa família de Grupos Populacionais Tradicionais e Especificos - RELACIONADOS AO MEIO AMBIENTE - Extrativistas;;Famílias beneficiárias do bolsa família de Grupos Populacionais Tradicionais e Especificos;;Famílias beneficiárias do bolsa família de Grupos Populacionais Tradicionais e Especificos - RELACIONADOS AO MEIO AMBIENTE - Extrativistas;7.068940754039497;0.6630434782608695;;Campos dos Goytacazes/RJ;Rio de Janeiro;2019;2019;2019;0.012698735205973486;8.19672131147541;263;5570;2;92;;5;39374;;61
;;;indicadoresmunicipais;trabalhoinfantil;;JD_CADUN_06;3301009;;33;;;Ministério da Cidadania - SAGI/VIS DATA - Maio;Total de Famílias de Grupos Populacionais Tradicionais e Específicos;;Total de Famílias de Grupos Populacionais Tradicionais e Específicos;;Total de Famílias de Grupos Populacionais Tradicionais e Específicos;553.2707360861759;320.6521739130435;;Campos dos Goytacazes/RJ;Rio de Janeiro;2019;2019;2019;0.06386048301629156;6.671186440677966;449;5570;3;92;;1968;3081718;;29500
;;;indicadoresmunicipais;trabalhoinfantil;10;10_08_02_07;3301009;;33;Pessoas com Deficiência;;MDS - Matriz de Informação Social;Valor Mensal Repassado do BPC - Pessoas com Deficiência (PCD);null;Valor Mensal Repassado do BPC;(R$);Valor Mensal Repassado do BPC - Pessoas com Deficiência (PCD);3488096.1672872514;11189679.094021734;;Campos dos Goytacazes/RJ;Rio de Janeiro;201808;201809;201401;0.19167906022846656;3.6175359655170083;51;5570;4;92;;37240741.24;;;
;;;indicadoresmunicipais;trabalhoinfantil;10;10_08_02_01;3301009;;33;Total;;MDS - Matriz de Informação Social;Número de beneficiários do BPC;null;Benefícios de Pestação Continuada - BPC;(Quantidade);Beneficiários do Benefício de Pestação Continuada - BPC - Total;759.0821203953279;3258.532608695652;;Campos dos Goytacazes/RJ;Rio de Janeiro;201510;201809;201401;0.1941153689186259;2.7352936270994213;63;5570;7;92;;8200;;;
